TransactionID,CustomerID,Date,Amount,TransactionType,Category,Channel
a5182ee1-010c-4161-a3ae-5822817bd627,460d3992-14ea-4b7b-b195-e50a53c98f04,2024-10-01,1138.81,Fee,EMI,ATM
a4b6eb8c-9b9a-4e0b-ad4f-d3fe9b82af81,e98c7280-61ed-4821-a891-d122351ef9d1,2024-08-06,3014.28,Fee,Shopping,App
916a3343-fa7f-4ebb-a005-991d8e5f6506,b12fc1cb-e6a0-46b6-8da9-25654b1bd0ee,2025-03-14,3442.1,Fee,Groceries,App
1449ead8-a838-4edf-98c1-edebc5d06d50,fb055c55-28ed-479e-9e79-e4a95a72013d,2024-04-23,4166.08,Fee,Entertainment,Online
03bc325b-7baf-4c27-81be-26a95c5d2ecc,7b7d1cf3-517f-403f-8891-caa594ca2aaa,2024-09-07,4058.44,Fee,Bills,App
57c22027-8d5d-452d-92e4-cb3514f8c2b2,87b5faba-2976-498d-8bee-df9e9aae3d8e,2024-11-25,3729.76,Withdrawal,Insurance,App
04604289-cb90-484c-a99f-17a4f3a0bb3b,d81a250d-c48b-4197-a574-d31e2af528d0,2023-08-26,1537.57,Payment,Entertainment,App
6baf3ed8-2094-435b-822d-735c8c9b47ac,571d0683-64de-4f2d-9d91-53eee23a4422,2023-06-21,3229.53,Withdrawal,Bills,App
ac78fe2b-090d-48e4-be7f-12bb9ba5ebb7,d855ecfa-d8d0-449c-93aa-abd82e26be75,2023-07-02,1868.76,Deposit,EMI,App
16ea821a-678e-48af-af9a-c09a73997867,51129c8e-35e1-40da-ad74-737ab438d6b2,2024-01-22,1874.04,Transfer,Insurance,App
5f04b43a-9516-4360-9431-b224585b7d97,ca2cf27d-77ea-4c66-9e1b-6047b739ae2d,2023-08-11,3798.54,Fee,EMI,App
4914e8bc-5b4e-405b-acf2-135df812b123,a84e130f-87d9-4f77-8cea-5ecf9e4764ef,2024-10-16,4209.96,Deposit,Bills,Online
3727e702-6aba-4e2f-9eb1-bd474635b320,0bc201bb-eb5a-427e-8146-de53c38ad777,2023-10-28,4107.65,Fee,Groceries,App
17bdc86c-0133-4f48-9152-d7ad5c5bc7f4,c00eb827-3998-4b63-9941-9ef8b7b77a40,2024-04-30,4467.71,Transfer,Bills,App
bac47d65-eb90-4d08-9f7a-e6e3145afa03,60037447-3f7b-4f3b-a827-0c900b17ba6b,2024-11-03,2277.6,Payment,Insurance,ATM
3ed6f543-2dc9-404f-be13-eb98ca3ea153,57579cb8-1a65-4684-b510-b4b7be249a9c,2023-06-21,2939.97,Payment,Shopping,Online
76d26a36-7077-405c-96cc-8b750d1b71f0,464bd90b-798b-4ece-aad6-007fb73a4ddc,2023-05-23,4460.21,Payment,Shopping,Online
3c62d82f-062f-4347-a128-46bab390c9b7,34bdd50a-2ce6-404e-b041-d9a41a939b8d,2025-02-13,4564.45,Deposit,Miscellaneous,App
42cc69ac-32e7-4b75-9bd8-d04bb8c523ad,84dcafb5-02bd-486a-ba27-119b0cc56a8d,2025-01-30,1643.93,Withdrawal,Miscellaneous,Branch
a4e4c70f-3109-4d9e-998d-108bf15f64ae,fbef5dc0-9c4a-482e-a08b-1da9b0015841,2024-10-30,933.96,Fee,Salary,Online
f7ffd81b-41e7-4526-86a7-84eebec1c99d,fa124045-f9c8-413a-ac31-e9da03f4dfe4,2023-09-15,4288.48,Transfer,Shopping,Online
6839f0f6-c196-4d67-81d1-146a778a05b4,9ff3230c-1320-4009-819a-2db70b0c6ccc,2023-12-01,3813.3,Withdrawal,Bills,ATM
b5bf7f16-57c5-4fdc-81f0-a2724a1d64a0,a9a8052e-912d-4a6c-8831-64d24103dd68,2023-10-02,1659.41,Withdrawal,EMI,Branch
a4279be8-91ae-4efd-ae07-aa8428e89f62,c00eb827-3998-4b63-9941-9ef8b7b77a40,2023-09-22,610.31,Deposit,Entertainment,Branch
e66527c5-28af-4596-9c59-f1fb041dc98a,ca66f149-6c57-4fa7-aba5-9d0ae1c474b5,2023-11-09,1968.45,Deposit,Insurance,Branch
9e971e18-3aaa-4b61-80c8-d78594befff7,3713e649-058f-4077-a217-6a14f22f0e65,2024-04-14,3148.21,Payment,Insurance,ATM
57aeb7c2-4cbe-4b42-9313-18976fb518a8,9a4a9558-ba36-4042-a087-e476ec98ada3,2025-03-09,1776.28,Payment,Groceries,Branch
bb4b3b91-60bc-4c09-b78e-e9c6650cb34e,145a1ba6-2b55-43eb-b1db-823fc19e0e8a,2024-06-06,861.35,Withdrawal,Bills,ATM
794f16f5-fa5f-4887-a226-74c92067d939,97e2455d-fc81-45a8-afe8-801e2ae61761,2024-11-10,144.05,Payment,Groceries,ATM
5510a8ae-b96b-4a0d-a793-823403a2c540,e4bc10cc-e1e7-4c64-afea-78aa5ee85e9b,2024-05-11,1767.92,Payment,Insurance,ATM
52edcde0-260c-4285-8c07-b3d306cd4f34,8c05dc7a-82b7-46f2-9c51-b9f70d4035dd,2024-02-27,3270.98,Deposit,Salary,Online
4017a26b-38c1-4a55-a3bc-253c8df7e6f8,9a1bfb75-ea7e-45a2-b38c-8138b19b880f,2024-08-17,4481.6,Payment,Salary,ATM
ce357afc-54ff-403a-acf5-3c59beb735b7,3e729509-a905-489e-b878-d76f0c0e67f2,2024-09-06,459.66,Deposit,Insurance,Branch
6ed79d37-52f0-4efa-bad0-0d58183d62a6,0b7ba4ce-5660-4398-afb9-393ab298e5ac,2024-05-03,3927.47,Deposit,Miscellaneous,ATM
0237411c-e1ae-4f5f-b36a-e64642dde44c,87264965-874c-42b6-a149-748399a20740,2025-04-24,2669.89,Withdrawal,Salary,ATM
b45895a0-4ba3-4a07-9e46-d8fb63f3772a,1227dad5-d358-4029-a26b-407d0c82ab6c,2023-08-29,1581.71,Payment,Insurance,ATM
48f54abe-e679-4bb7-8081-de48e7a524a5,0dbdd954-e807-4638-86c7-decd36fc8a0e,2024-11-09,3991.98,Payment,Bills,Online
36ec28f0-2527-4fc5-81ef-a371edc12cbd,430d8d40-0db7-4d2f-b894-2c7c781dd5d4,2024-11-27,1360.26,Payment,Shopping,ATM
5f05fb16-7311-423c-b7bf-62d1aeb35442,0ff5e518-caa5-4437-8668-9c9731ab75f3,2023-07-22,1739.65,Transfer,Bills,Online
6d75f1e2-cbaa-4ce3-8f2b-17866f3b27b8,af7b2f57-ac8d-4571-b36f-c69d73d06a53,2025-04-29,37.77,Deposit,Entertainment,ATM
ab7792f7-813b-4c79-a2f1-7bf574180e43,c2c89387-ed8f-4e45-a311-bb9c648f062b,2024-01-25,2833.24,Payment,Insurance,Online
daa5dd14-dd34-4c1d-8672-6afc6b2128bf,948213b1-83b1-4e3e-9b4e-dfaba66bc31d,2024-04-17,4440.49,Transfer,Entertainment,App
818c4f99-4f72-4f83-93ac-9f2eb084f820,d6192da7-0421-4ac0-8a11-875352f4cc6f,2023-09-25,2460.01,Fee,EMI,Online
5c735868-dbfa-4f5a-824c-fd8457110614,c5815a0b-e30d-4b33-a643-5d3967f8c89c,2024-04-21,4821.69,Deposit,Miscellaneous,ATM
bb7ab8b9-2ca2-4f42-ac7b-b10c0cf0380c,69e7d7ef-270f-46bb-ac7c-4c18a9958d09,2024-02-26,4244.98,Fee,Salary,App
888df610-54e1-4e89-96f9-f268a2529d11,193a0d4c-5ca0-44c3-8c00-48a86dd0c24d,2023-11-29,1846.88,Payment,Miscellaneous,Branch
13e09457-fb75-43a5-b928-b754e77a1e26,345d7215-ef03-4c70-9c13-d6b48e01435e,2024-08-13,2964.92,Payment,Salary,ATM
fb462f6b-74bd-4d1f-b3c4-09a7dc5bba05,d2ce78ff-faff-458e-ba54-61d8afb1b02f,2023-11-28,2102.4,Deposit,EMI,App
385b2a07-d27b-4271-ab31-175fd327b364,6c550546-33a3-4b42-a559-657f276287e6,2023-08-05,784.94,Transfer,Miscellaneous,Branch
1421eafe-0b9b-4740-9b6f-19deba93e5d7,9a1bfb75-ea7e-45a2-b38c-8138b19b880f,2024-12-02,1963.67,Payment,Insurance,Online
94ebbe77-b03b-4be1-85ee-c1e7b57e9f0d,c0dca74c-fe14-440a-8a76-114e9b077018,2025-03-06,1347.77,Transfer,Groceries,Branch
dff6dc23-d273-40d8-81f9-9fcd6143cac5,efc06c4a-193a-47d8-96c3-500be125abbc,2024-08-11,4803.7,Transfer,Bills,Branch
4e377d97-d7ba-41cf-9b60-3eb7d2cc16b5,1ab585a9-14ee-403e-b888-0f51d656f42b,2025-01-17,1720.5,Payment,Bills,Online
acc13969-b455-403e-9563-76a5dd35713e,d3aac828-187e-4db4-a55c-cf0ee2a931df,2023-09-09,113.19,Payment,Shopping,App
f1a219f3-cfd1-4e7b-8553-eaa7c983367a,ca66f149-6c57-4fa7-aba5-9d0ae1c474b5,2023-05-18,2832.89,Transfer,Miscellaneous,Branch
53d04ecb-9a58-4bf2-a636-8eaf55e1cfcc,756882aa-6b6e-43b0-800d-5031d7c47b3b,2023-05-20,2048.4,Transfer,Shopping,Branch
b7e20ad9-8297-482c-9b3c-9b3569780f31,6ef87a46-74e1-4321-86da-d79655519e54,2024-12-28,3256.75,Withdrawal,Miscellaneous,Online
f44a47ce-7916-4132-93cb-c7adc8526d4a,d34d0412-d660-4f48-962c-c5d167fff4b0,2025-03-28,793.99,Transfer,EMI,Branch
213151f5-9237-47df-96c9-86150cf3b926,59ca8e0c-6868-4c0e-9886-be945640a254,2023-09-18,3193.33,Transfer,Bills,Online
7651a8eb-b59a-4db6-b501-6d7f3cd7305f,3f782638-128c-41cf-8504-ea91b8a61143,2024-01-01,2831.82,Payment,EMI,App
6b79fb75-d536-4ff2-ab80-30b5e0088c25,4ac6fc72-3fa8-4c85-8461-09ae938b6670,2023-07-22,261.51,Withdrawal,Groceries,Online
6afee39c-c68d-4fe2-ba09-58c6cb35e41d,ee96ef29-9e2e-46da-911b-6605fcb93deb,2024-02-19,96.3,Deposit,Entertainment,Branch
65479fdc-64d0-496a-99a2-a80b136f6f25,8321c32f-1f34-4b18-8d81-94649d4bb098,2024-05-30,1366.17,Withdrawal,Bills,App
27a7b50d-dacc-43fb-8ed5-f313ec53110a,dd308ad0-3e70-4239-a548-c030ed28127f,2023-11-12,2630.5,Deposit,Insurance,ATM
ff58463b-1604-4578-80ce-4c3f96e63b2d,9d95f8ee-d4b5-44be-92ca-8151a52e4fdb,2023-09-07,3386.87,Payment,Insurance,ATM
0753723e-f9d7-4df1-a699-26198710a9c1,3e50dddf-9904-45bc-b062-b38f0de10ce5,2023-06-20,1434.05,Deposit,Shopping,ATM
711b6dbd-51ef-40d9-9082-4425261d71a8,dd308ad0-3e70-4239-a548-c030ed28127f,2024-01-13,1038.2,Deposit,Shopping,ATM
ee4425d9-6c6b-4c7b-a689-a0668eece028,791f37c2-3971-4126-9d68-76308b741047,2025-01-25,4567.36,Payment,Miscellaneous,Branch
abae2e65-e855-4b96-845d-e05482baef7d,dd2e1166-0e48-4bdd-bc45-9bd068732ee5,2025-05-07,4391.22,Payment,Shopping,ATM
91d9b185-d436-4dab-83eb-09cdd645944d,d4ab89e0-548d-48e2-a1f7-5e3cd6a11b7a,2023-10-24,3118.59,Transfer,Bills,Online
1b9fbb90-15a7-4ff3-8e76-6583afb3559a,d96d7d0b-aa8b-4f53-8a01-d05e2d06e876,2023-10-30,4817.71,Withdrawal,Bills,App
494c8ff0-4be5-4930-bf3d-905c4d4c1c0a,e4fda5f5-cee5-4a54-90be-7105dc5b29e6,2024-12-06,1178.77,Withdrawal,Shopping,App
2b549f78-cc5e-4118-877f-6899195f0b30,51d5d095-b734-43af-89af-056b081b6576,2025-01-21,1771.1,Withdrawal,Salary,Branch
1dda17c7-cb6d-47ea-be93-6a10176ae894,67525232-ae03-401e-a391-e3ce06dcbf04,2024-09-09,4804.06,Payment,Insurance,App
71593167-e800-442a-b53e-234efa4170ae,98eb3d97-2e25-4d39-ab57-743e6d45450e,2023-12-16,1094.3,Transfer,Entertainment,ATM
eadc099e-b60b-415e-aff9-7428d6f85a71,32027016-cc84-4a33-bdcc-ea8189216a2f,2024-08-19,3913.66,Deposit,Entertainment,ATM
a2c14880-f528-4c0e-b3c9-0247e2b7acf4,2d0060bc-c491-4fe5-b420-9179b84d6376,2023-07-05,1876.95,Payment,Shopping,ATM
0a74bea0-f066-47e5-977b-3571d16468f4,34598b0c-a0a3-4700-9ec2-f13aab8d46d0,2024-09-28,4259.61,Fee,Miscellaneous,Branch
9471b11a-503f-40db-b949-2577c74e81e0,03d0c9e0-4209-4ca9-bb55-c7a3ece9bd61,2023-12-14,3084.83,Deposit,Groceries,App
f49eebea-de45-4f97-aa31-fcf53a50d077,e9818ec7-22ad-4ec6-aa01-8537fe48e883,2024-10-22,2033.02,Deposit,EMI,ATM
4a14e40b-986f-4af5-88b7-d995ff76c220,cd940b1e-4f06-416d-a66c-b7eebd74f37b,2024-10-13,2173.61,Withdrawal,Insurance,Branch
60abdcae-6476-42d4-ad96-cd12c0b365d2,2c0b0cb9-2e98-4545-9bab-055d881ca61a,2024-11-16,2544.76,Fee,Insurance,ATM
97cef4b9-3617-42e7-8742-cf5dba2666f9,5633da83-35c3-4275-a8f2-495d64d76e37,2023-09-04,1174.39,Fee,Insurance,App
70cdce82-5e09-4801-af18-38e4487160a0,4aed3d6f-410f-4f9a-a927-41c3037fc66f,2023-07-01,291.53,Deposit,Groceries,ATM
d3c85448-4fc7-4303-8676-5c367daf6719,f24b0648-63a3-4edd-9c6c-ac5b397decf1,2023-05-16,4428.91,Deposit,Groceries,App
56a74149-9325-4d0b-b94a-c99414787c18,772af53e-717a-478d-92e6-187d77e039da,2024-10-26,506.56,Fee,Shopping,App
ca81b121-e7e4-4d4c-bd6d-87d8277efea6,f4f652be-70a8-4349-905a-b12b6db9b6af,2024-07-31,2043.36,Withdrawal,Miscellaneous,Branch
1079d066-4e59-4299-aeaf-33c7318af5b2,5074efba-4f84-4259-8975-b1380161b44d,2024-07-28,186.66,Transfer,Bills,Online
c4013e62-28ab-415a-8c02-9a9bf982959e,8abdddba-6458-4d42-852d-2727262b00ba,2023-05-13,3804.11,Fee,Insurance,App
ae498391-78de-4f18-8cd7-8710d0367533,87147047-6e2c-4da8-8ae6-5121fd7b3224,2024-06-18,490.51,Payment,EMI,Branch
3b1635de-5054-4197-9aef-b8a72ff1e703,2ee38d29-3095-4275-8423-1a671297f3d3,2024-03-14,1445.82,Fee,Shopping,Online
064cff60-39c6-4cb4-a640-575878e91028,ca2cf27d-77ea-4c66-9e1b-6047b739ae2d,2024-04-10,990.88,Withdrawal,Shopping,Branch
6032df5c-acde-4cac-9850-25887bdf4911,99717a01-8861-48ff-aa7f-2ad97218d5e2,2024-05-01,2065.11,Transfer,Entertainment,Branch
6f4afb71-87c8-46fc-9f3d-216ab6fd1e24,f26a0268-1ed4-4c39-8937-90a80e82a49f,2023-07-29,4896.13,Fee,Salary,Online
1a392360-72b7-40c9-815e-d04493138753,0e3122a8-be11-4c91-adc7-418a429e4b43,2024-12-22,696.33,Withdrawal,Shopping,App
5decf66a-bf30-446a-baf6-d0dfed0fc291,c3961afc-23cb-4fad-b27f-a78790c78246,2024-04-26,3280.94,Payment,Bills,ATM
b93974d2-43b6-42ae-a7d3-3d90ff83f5f5,12500d3a-7783-4601-8782-05f59bfb4f91,2025-03-16,3454.88,Deposit,EMI,Online
cb3e549c-80e3-4f7e-b9b0-236c8c1c25d3,7190560b-883d-4abb-a19f-0179c910af4e,2024-03-19,503.7,Fee,Shopping,App
bb17f15c-ce1b-4797-b594-1033e5506365,d658cea2-7ef2-4234-9594-711feb157277,2024-11-02,4260.4,Fee,Groceries,ATM
cb66a5ba-36ad-4099-afd0-3e42177257be,a9d8d8f4-bff2-4c71-a9d6-2c41cf69cd4b,2024-08-23,596.76,Deposit,Groceries,ATM
a42dfb52-866b-418d-9d00-7e43f3dc7e99,5eb567ab-c160-4bf2-8cc3-5d5541148651,2024-09-10,1872.36,Payment,Miscellaneous,Branch
a762ab08-e8eb-48b5-bf5f-3316773d8a7c,8b19d068-52f2-4295-8a40-21e90b278a24,2024-06-20,4112.74,Payment,Miscellaneous,App
cc9aabab-5629-4242-a4ef-d8e92486ad47,d6192da7-0421-4ac0-8a11-875352f4cc6f,2023-12-30,4645.45,Transfer,Salary,Branch
2e073870-3bb3-4f75-8847-528d798be3c7,4103137d-c4f2-4f2a-821e-db05e524dd8b,2024-02-01,4720.11,Deposit,Miscellaneous,Branch
0dcb4b99-13fe-4f17-b021-c0bbafed6bda,f97ee689-9611-4d69-b7f2-432763c472e9,2024-09-01,2363.7,Fee,Miscellaneous,App
29ed7d96-7f87-48b9-879a-1ef80db557bf,4aef5a6a-b2d6-43bc-a7e4-ffd092a0cbe8,2025-03-20,4269.56,Payment,Shopping,Online
5172f629-908f-4f61-aa44-07499a7a4253,480abd5b-bcc4-44ca-970c-de7023a911cc,2024-02-22,4790.62,Withdrawal,Bills,Online
19fb5b0f-d328-4315-9206-a20ff5ddb56d,d4ab89e0-548d-48e2-a1f7-5e3cd6a11b7a,2025-04-09,2533.78,Transfer,Groceries,Online
b18c1e4c-b9eb-421e-8a7e-b52a67cf9847,3eadb95e-82e1-48de-9915-e56c6435646e,2024-11-30,760.44,Deposit,Miscellaneous,App
e001b6fb-b8df-49f6-abb0-a3d175db416a,1b8d35f4-e7bb-4e55-ae63-031f934d2007,2025-04-09,1226.27,Payment,Salary,App
3c82723d-a5c7-4c1d-a394-57be7bc544df,03d0c9e0-4209-4ca9-bb55-c7a3ece9bd61,2023-07-26,4621.46,Withdrawal,Insurance,ATM
7946a4fd-1d4e-4c72-90cf-7c7490f89da1,d658cea2-7ef2-4234-9594-711feb157277,2024-08-20,2903.73,Payment,Insurance,App
2b813519-4340-4a3b-9a42-21603a8aff31,6cff31a7-807e-4082-93d1-08cdac309fe1,2024-07-21,4207.37,Deposit,Shopping,App
678da7b7-0131-48b5-b15d-f92d5a148ca4,0f2bc728-053f-4154-b029-4368b84b15ed,2025-01-02,310.71,Transfer,Salary,Branch
0ae96403-7d07-424c-828d-fefcd0f1b91d,d91c57a9-ec1b-4421-a102-f5d378d31d64,2023-08-18,839.59,Transfer,Bills,Branch
6410ccee-937f-4c97-9351-ec6caa0fdb15,a23b3188-e5b6-429d-9ff9-922e162f49d0,2025-04-28,39.36,Payment,Groceries,ATM
1d5baeb6-74a7-49c3-afda-ed22d4c43ee8,6f23e026-4c19-463c-9d65-f3f2956fc417,2023-07-12,4895.99,Payment,EMI,Online
bec93ce0-278d-4c66-87c0-423dc9931ce8,78ed5de7-cd39-4e03-b8b5-f5fe5dad30df,2023-08-15,1516.34,Deposit,Groceries,ATM
016088cb-6a5b-40f2-ae01-20d106a7efcf,57579cb8-1a65-4684-b510-b4b7be249a9c,2024-02-11,379.49,Fee,Salary,ATM
44893377-1390-45d2-bc1a-0158ad2a2a33,24c7d8ea-5876-4993-9439-788639771592,2025-01-27,527.46,Withdrawal,Entertainment,ATM
f2f354f0-164f-4f98-ae01-afcb52e8719d,b12fc1cb-e6a0-46b6-8da9-25654b1bd0ee,2023-09-10,3345.37,Payment,Bills,ATM
f163eb04-cc11-47ee-b918-44ea52aa04f0,e68cd7a6-3f85-4e7f-9694-f5ddc4fb37a0,2024-04-10,3500.38,Withdrawal,Groceries,Branch
ae9aadc0-237e-4463-a235-3a99e018e6fa,c41b3e42-3099-42cd-82d5-3ff54e58472d,2025-04-04,1417.41,Transfer,EMI,Branch
2862c6f0-08aa-4c51-9e33-06e97323a533,319decff-58b9-45d7-a527-f0e65610f0f9,2024-05-05,1278.21,Deposit,Entertainment,Online
df736e19-80ff-484c-bfe2-a422c350d67d,524330f8-d440-44cd-9489-53be382caca5,2023-07-24,2760.8,Payment,Bills,App
efde6a8e-2663-449c-acd7-4972ef95414f,e69a4b58-2273-49f3-8159-e951b01f7b2b,2023-10-21,1335.12,Fee,Shopping,Online
b58a2c10-f8c5-4166-a6ed-cbd409041614,3982f015-b916-4180-a152-7ca0c6f1755b,2024-07-01,167.67,Withdrawal,Shopping,App
8d83e0cf-2dda-4245-bcce-8ed784f2f192,0ddf913b-4739-441f-95a4-1f4cc5db1396,2023-06-15,2624.22,Deposit,Groceries,App
3c35db08-d123-457d-9d23-ed1dd745b4b2,d25c41c1-4f31-437f-b5fb-6d09c991562a,2024-04-06,1053.37,Fee,Groceries,ATM
7e90fa74-4c37-4929-8163-48b8caee8721,d5f9f892-7b3e-4a50-933d-101abee31b21,2024-02-05,509.57,Withdrawal,EMI,App
ca3b14e6-bdc2-443d-8712-fb295007bd74,a79a4fa2-595d-4832-afc4-1421cb467a56,2023-10-03,4816.43,Deposit,Shopping,App
55e453dd-ce37-494f-b8ff-faa2a7c4814f,2c0b0cb9-2e98-4545-9bab-055d881ca61a,2023-12-27,2890.86,Payment,Entertainment,Online
02de4805-9cfa-4a4a-bcbb-e10b9a4835e8,c2eb1651-983d-4098-b741-29df2ad55e19,2024-02-24,1656.49,Transfer,Bills,App
cefcaaed-833e-47ab-ab60-0695bca968a0,c1a9118d-cf09-4df5-9251-cbec922fac37,2023-08-15,1640.26,Payment,Miscellaneous,Branch
cc55de44-81b6-47d5-967c-fe960a931f60,c61fff1d-6fb5-41c3-a6c3-fe465074c372,2025-03-27,1652.59,Transfer,Miscellaneous,Branch
c43ecd4e-afdc-4d13-8aba-669a48978045,d658cea2-7ef2-4234-9594-711feb157277,2025-05-04,913.99,Fee,Groceries,App
9bc9c7b0-2403-4e61-8be5-c52a42783233,d8b51b95-e643-474d-9b00-77238b15d282,2023-08-04,4644.12,Fee,Miscellaneous,App
3142e4f8-39d5-4ad7-8ab6-3b3c95814820,9e6be33d-e7b0-4ed7-aa9e-1dc06a8d7293,2024-12-21,1580.41,Payment,Entertainment,Online
66e034fe-828a-4673-9f39-514326a5f5ad,bc398d43-39c9-4421-9931-65390d0999f9,2024-09-07,2984.91,Payment,Salary,Online
0b857992-ce86-45e3-ad6e-b12a99863d95,2c00f7c2-780a-4e9d-a199-9a62706d1ea6,2024-07-18,3273.89,Deposit,Salary,App
42dcbaff-fa92-4aa8-a015-f699e80ae1ad,f726473a-7c15-426c-af8d-b76ff95d8689,2023-07-11,432.07,Withdrawal,Insurance,Online
65b5da96-4321-415c-9d1e-29d1e6c71561,7ac30c2a-7a3c-4878-8e73-142b3b5c1aaa,2024-12-29,1721.14,Transfer,Bills,Branch
9623f8a4-5e81-49a9-ae78-fb0a88b6d9c8,140b2540-79a1-474e-a856-d4e4b10da132,2023-10-11,2685.01,Fee,Entertainment,Branch
ce26c596-c208-4ff0-82f8-18a22b8e96db,981221dd-34be-4ef7-b547-265ba15dea1a,2024-06-07,937.94,Deposit,Salary,Online
15bc312f-5d2b-41aa-91cd-dcea5834f231,595f65f4-33ae-4e88-a1f4-e33d9f9916a6,2025-04-27,442.09,Fee,Groceries,ATM
046d619e-e329-486c-b913-3d7a3aa5d597,75fb0d49-08d2-4c8a-a277-d9ac5111cf4e,2024-12-13,2051.73,Payment,Insurance,Branch
ebf5633d-5624-4cdb-b812-bcc6853c5f11,47d2bc56-9c82-4de9-837b-61cc931a76a8,2024-10-05,992.37,Fee,Shopping,Online
c4934218-23af-4caa-963e-fad5106e7b24,e68cd7a6-3f85-4e7f-9694-f5ddc4fb37a0,2024-10-20,691.52,Deposit,Miscellaneous,App
08364430-7fce-401d-b65e-1a4ecc47adc3,0dbc2289-60b1-4e87-bc0b-5260589bea4e,2025-01-17,992.36,Fee,Salary,ATM
430f8b2e-56f3-4c80-8c28-c9b30bfedcd3,14cb8dc8-5d16-4ff3-bee5-5cbde317e23f,2023-05-18,2484.99,Transfer,Groceries,ATM
09b6b91b-9daf-4c4c-8bd4-b2a2fc2eecbd,fda2d517-e1e2-4a57-96c7-b0627c88791c,2024-12-09,746.5,Payment,Salary,Online
ed94c0db-3cda-453f-b863-8af929657d41,68608a8e-2b24-4940-87c6-f48ced985fab,2023-07-06,883.54,Fee,EMI,Online
134cf431-0a50-4265-ad44-11a236e4d4a6,430d8d40-0db7-4d2f-b894-2c7c781dd5d4,2025-04-14,4123.45,Payment,Bills,ATM
3c44a306-0f47-4c40-90f4-726fd4eaf609,145a1ba6-2b55-43eb-b1db-823fc19e0e8a,2024-10-30,4627.29,Transfer,Bills,App
d59e77bb-d10a-440d-8963-3c859ba0ad72,4aed3d6f-410f-4f9a-a927-41c3037fc66f,2023-12-27,717.2,Fee,Shopping,ATM
cfc5d504-d862-406c-aa82-814e4c7afbca,480d1817-4009-4f6d-a467-af21ce0825d5,2023-12-03,197.13,Deposit,Salary,Branch
d901073d-4332-4e9b-bba1-0b954175ebb2,d7d6f3c8-2eb6-4354-9a72-f819ab416658,2025-04-18,4023.19,Payment,Salary,App
a873db06-0ff5-4cc4-8a57-30bfb789024b,7bd88e45-610a-472f-aee6-a05d05cd54eb,2023-07-23,4034.88,Fee,Bills,Online
9f04af7d-f5c6-4330-8ff4-16f1377628af,f35762b1-5957-47e5-98d2-549f0bf7b2bb,2024-01-29,3888.05,Deposit,Salary,Online
fbd681f8-2453-4bde-a406-e259cde362c5,116c827e-2a42-4d6d-9dc0-dad46a03e367,2024-09-15,4007.07,Deposit,Salary,App
2a1df0ed-4ffb-4e48-8708-943356f505d4,9c658fd4-4313-4fc8-82b0-a88c30445a89,2024-05-28,4750.74,Withdrawal,EMI,Branch
8351986f-fe7f-4e50-9cfe-633f183bab04,e35bcad5-de26-46bd-a520-5eb9919545d8,2024-09-06,4857.31,Fee,Miscellaneous,Online
83f908e4-574a-49c2-bc30-ca56ee50cd14,a65ebcef-1b71-4b28-ac89-4f1d2daf97ae,2023-10-04,3683.14,Deposit,Insurance,ATM
96624503-6783-4fe6-8c95-c700d98d0cb2,e2ff8f05-aa14-4957-b527-aa06e4ec36a7,2024-03-14,4084.98,Payment,Shopping,App
0740cc29-c7f1-4dd2-ad36-b9ccfa3af48b,0c555bb8-111a-4475-ac86-5cafaf033540,2025-03-15,2392.37,Transfer,Bills,App
0ac710ee-2881-4897-9abe-b0fc93d31732,1ba129c1-bdaa-4d7d-8966-ce12491e011a,2024-08-04,3075.26,Fee,EMI,Online
794cb780-7080-4f6a-96a9-347916089026,c08b46b2-0beb-4a55-ab44-83d4bbc52310,2024-12-23,4433.3,Transfer,Bills,Online
da113851-7dd0-4dd6-b3de-793ebd489e61,31422f30-bc75-4915-804f-78261080e1bd,2023-10-11,4793.62,Fee,Bills,ATM
f4c3dca6-c7a4-4237-b8f4-514c26e6fc52,ac0507ac-4149-4fc6-8db6-6b5f6a7e9e72,2023-09-01,2122.27,Transfer,Bills,Online
1ef35ab4-23a5-4f38-8555-a355894be199,c45a640e-444c-42d8-b390-4006e5d6da7a,2023-08-24,4486.61,Payment,Salary,Branch
6fd06080-9faf-4b64-b3dd-9352f4ec1f15,5104e037-efcb-40d2-9a86-ae9ca0177038,2023-09-10,2712.95,Transfer,Groceries,App
04d603bb-a6d4-4fc3-9da3-6bfc4b3fbb60,c1fa9cea-dcde-4655-8f63-89ed5200d10b,2023-08-07,4754.65,Transfer,EMI,ATM
7fa1fba2-35e4-46a6-ac63-11e8953a7626,4ac6fc72-3fa8-4c85-8461-09ae938b6670,2024-05-03,2940.45,Transfer,Miscellaneous,ATM
7e21b5bd-9e01-48b1-9b1c-edf0a8075a27,4096226e-61ed-4ded-a25f-2dba416c28fd,2024-12-09,4975.36,Withdrawal,Bills,Branch
0f1e21f4-f2f9-4e87-bb0e-c06fde9c1bb2,9cdff772-180e-4e40-bddf-51532bbaebd6,2023-09-02,143.58,Withdrawal,Bills,Branch
c4ddcd0a-f3a6-4250-bd2d-de4dddf140ad,2fe4e61c-f72b-4705-a801-3c0f2cddd09b,2024-06-09,2482.94,Fee,EMI,Branch
